# t dt_minus dt_plus flux dflux_minus dflux_plus ind dind_minus dind_plus NH dNH_minus dNH_plus observ
58005.21215044925 0.0081255092592565 0.0081255092592565 -10.48529623 0.0587488399999998 0.058847799999998784 1.376139914 0.23611576999999984 0.24978881800000008 0.6298309715 0.19976055329999998 0.24166079939999996 00030966068_API_2017.gz
58024.30267616006 0.3001972881273401 0.3001972881273401 -10.92979145 0.13814068000000113 0.13987945000000046 1.581953288 0.6203524007 0.728501888 0.878428821 0.5779434111999999 0.9068827740000001 00030966073_API_2017.gz
57838.582554287656 0.10647327650372905 0.10647327650372905 -11.40351944 0.12771245000000064 0.12820630000000044 1.294951564 0.501915579 0.5596849049999999 0.4380060145 0.35227021754 0.5301373197 00030966052_API_2017.gz
57858.568119153395 0.1757605489584859 0.1757605489584859 -11.60188298 0.12356772000000049 0.12637474999999831 2.105455695 0.6181725919999999 0.7203606060000003 1.15477808 0.5722491848000001 0.816941092 00030966057_API_2017.gz
58052.54036183657 0.30350992147914235 0.30350992147914235 -10.63371047 0.08839599999999947 0.08849353999999998 1.338224637 0.34814336839999993 0.379619975 0.6307859855 0.2872675258 0.3869600015000001 00030966083_API_2017.gz
58057.22387765358 0.07000700423493982 0.07000700423493982 -10.6552828 0.0609769 0.061261160000000814 1.521152875 0.255404387 0.27304534299999994 0.6949374383 0.21833369069999997 0.26951704340000004 00030966086_API_2017.gz
58109.00567486208 0.9062558685184491 0.9062558685184491 -11.17616324 0.10196081000000135 0.10275629999999936 1.542608978 0.41012302700000003 0.4482549229999999 0.6672364344 0.3181509867 0.4195179426000001 00030966095_API_2017.gz
57868.687630698885 0.06945114976829952 0.06945114976829952 -11.68864015 0.15420149000000016 0.15528858999999962 1.541972623 0.5603131996999999 0.6360694570000001 0.4076051328 0.3021354322 0.4570341419 00030966058_API_2017.gz
58008.00998627724 0.007507510301484554 0.007507510301484554 -10.75533008 0.09112217999999928 0.09281593999999949 2.061202379 0.444447193 0.4876069620000001 1.066795331 0.39877112300000006 0.499513109 00030966070_API_2017.gz
58056.03209048766 0.006239232523711743 0.006239232523711743 -10.67613273 0.11719970999999951 0.11791975000000043 1.393563967 0.5050731706 0.5652272710000001 0.7834930499 0.48121360550000003 0.6828163931000001 00030966085_API_2017.gz
58110.84032798372 0.5320257961801771 0.5320257961801771 -11.08156228 0.09905919999999924 0.0996018499999991 1.392596342 0.4611336589 0.5304676779999999 1.068716319 0.5427356413 0.79396255 00030966096_API_2017.gz
58119.40161749009 0.004062754629455783 0.004062754629455783 -11.0610664 0.18368086999999989 0.17324656999999988 0.4454534365 0.47101113661000005 0.6173242185000001 0.06764563468 0.06764563468 0.53593836342 00030966097_API_2017.gz
58043.87465770034 0.0032647161354759226 0.0032647161354759226 -10.13846999 0.09189593999999879 0.09245980000000031 1.397615339 0.3791874559999999 0.4147001050000001 0.7817455796 0.34590847950000003 0.4615208234 00030966080_API_2017.gz
57998.96324740891 0.13332423432695645 0.13332423432695645 -10.67826725 0.09791512000000147 0.09838857999999995 1.402174956 0.4046509637000001 0.44757291499999985 0.6914878754 0.3540019757 0.49148986259999994 00030966062_API_2017.gz
58004.077947147285 0.06941989016270748 0.06941989016270748 -10.55228179 0.06557332999999943 0.06608008000000076 1.703062329 0.30751707399999995 0.33192385000000013 1.044448219 0.32066821219999997 0.39364433600000015 00030966067_API_2017.gz
58034.91767881944 0.0705798728681273 0.0705798728681273 -10.27921581 0.05794331999999969 0.0582881000000004 1.609624561 0.27108044 0.2915764780000001 1.019707228 0.2927463106999999 0.355797653 00030966075_API_2017.gz
