0.40264637948600346, 4.139562786407701e-12
0.441349987278908, 4.139562786407701e-12
0.48770750339860164, 5.1794746792312015e-12
0.5360324607763907, 4.647184906181533e-12
0.5907382283554478, 4.080139757148494e-12
0.6527868467599638, 4.2303239528867545e-12
0.7155347252373927, 4.080139757148494e-12
0.7864341574964129, 3.58228492602472e-12
0.8666951255988231, 2.702160529814995e-12
0.9551472727584142, 3.4055095586829087e-12
1.0497889399952567, 4.482201388286742e-12
1.1506978801197705, 1.7511691609819136e-12
1.2715622668062474, 2.4420530945486546e-12
1.3937887408690455, 1.9659097622113603e-12
1.540186352480288, 1.4302633579739738e-12
1.688233799449703, 2.1596327552241546e-12
1.8706013467096723, 8.560439757585395e-13
2.1524970042080076, 6.006893352999843e-13
2.5931851666740693, 7.145014915214678e-13
3.149499187053824, 3.4178418429169667e-13
3.825158826577321, 9.403995267213587e-13
5.051260492074378, 3.249181264606036e-13
7.992752513959879, 3.156567426831785e-13
