# t dt_minus dt_plus flux dflux_minus dflux_plus ind dind_minus dind_plus NH dNH_minus dNH_plus observ
60525.46235276891 0.43432087419205345 0.4343208741847775 -10.32802115 0.05731723000000066 0.05747519999999895 1.175511903 0.24600037400000008 0.2586304639999999 0.7436412126 0.26357434120000006 0.31254063739999993 00097301027_API.gz
60524.31146348476 0.007429037032125052 0.00742903703940101 -10.18310896 0.10866313000000005 0.10716314999999987 1.179909533 0.44015315880000005 0.5178121979999999 0.8970285997 0.4667030347 0.7161173023 00016683010_API.gz
60471.464867545015 0.27068534751742845 0.2706853475247044 -10.53008952 0.04613159999999894 0.0464614000000001 1.730105125 0.22062996499999987 0.23236174900000006 1.034875645 0.2317917019000001 0.26555111499999984 00097301004_API.gz
60521.03006604391 0.008256097804405726 0.008256097797129769 -10.25952761 0.11672373000000036 0.11616479999999996 1.021417275 0.4288783730999999 0.46999259400000004 0.6121864039 0.3602644154 0.5207891911 00016683009_API.gz
60518.496051320646 0.3638181164424168 0.36381811643514084 -10.33847846 0.1338852700000004 0.13357498999999962 0.8610793964 0.48922197339999995 0.5648191696000001 0.5355438645 0.4182557095 0.7102016194999999 00016683008_API.gz
60544.625366669716 0.1358718891206081 0.1358718891206081 -10.85173336 0.06653610999999948 0.06703875000000004 1.547220047 0.2776361589999998 0.29819636500000013 0.6696861768 0.23047063069999996 0.28663933939999997 00097301030_API.gz
60529.14061890606 0.10811651759286178 0.10811651759286178 -10.44899557 0.04748751000000162 0.04758999999999958 1.332740097 0.20226353600000002 0.21375680799999985 0.7392921237 0.20113910429999993 0.23801103420000003 00097301029_API.gz
60475.04154098182 0.03635891419253312 0.03635891418525716 -10.77851537 0.0741669500000004 0.07512094999999874 1.770309932 0.340602697 0.3644928470000002 0.9294559866 0.31790864659999996 0.3805345764 00097301008_API.gz
60503.3239687846 0.035881287200027145 0.035881287200027145 -10.69753343 0.06172053000000055 0.0621036299999993 1.538327581 0.26793526700000014 0.28982577399999987 0.7319948006 0.24174872149999999 0.3051475294 00097301018_API.gz
60527.88646526407 0.03589371898124227 0.03589371898124227 -10.42948001 0.062426139999999464 0.0625293400000011 1.34784838 0.2535077640000001 0.26967869499999986 0.6975184329 0.22825242870000007 0.278643329 00097301028_API.gz
60482.60755879173 0.36687157141568605 0.3668715714084101 -10.75672059 0.058725369999999444 0.05925837000000023 1.630077946 0.29018319800000003 0.31144856099999996 0.8920898898 0.3087239131 0.37135695320000006 00097301011_API.gz
