# t dt_minus dt_plus flux dflux_minus dflux_plus ind dind_minus dind_plus NH dNH_minus dNH_plus observ
60525.46235276891 0.43432087419002696 0.43432087419002696 -10.328 0.05733838000000091 0.0574540499999987 1.17551 0.24599847100000005 0.2586323669999999 0.743641 0.2635741286 0.31254085 00097301027_API_2024.gz
60529.14061890606 0.10811651759332529 0.10811651759332529 -10.449 0.04748308000000101 0.04759443000000019 1.33274 0.202263439 0.21375690499999989 0.739292 0.2011389805999999 0.23801115790000005 00097301029_API_2024.gz
60524.311463484766 0.007429037036857119 0.007429037036857119 -10.1831 0.10867209000000067 0.10715418999999926 1.17991 0.44015362580000006 0.5178117309999999 0.897029 0.46670343499999994 0.7161169020000001 00016683010_API_2024.gz
60512.490049759646 0.06773303599614236 0.06773303599614236 -10.3721 0.11418776000000008 0.10849518000000025 1.22225 0.42654025760000003 0.626676311 0.547955 0.3398182693 0.7703857439999999 00016683006_API_2024.gz
60462.42641377238 0.10356719039242576 0.10356719039242576 -11.4941 0.12010090999999967 0.1283434899999989 2.0726 0.651109554 0.6220984889999999 1.32628 0.6471950886999999 0.6936329189999999 00097301002_API_2024.gz
60521.03006604391 0.00825609780089171 0.00825609780089171 -10.2595 0.11675138000000018 0.11613714999999836 1.02142 0.4288811049 0.4699898389999999 0.612188 0.36026601839999994 0.5207878000000001 00016683009_API_2024.gz
60482.60755879173 0.3668715714118271 0.3668715714118271 -10.7567 0.05874595999999954 0.05923778000000013 1.63008 0.2901852519999999 0.3114465070000001 0.89209 0.30872402330000004 0.37135684300000005 00097301011_API_2024.gz
60504.41185427013 0.07507648060305251 0.07507648060305251 -10.6637 0.0578672099999995 0.05814898000000035 1.48175 0.23915821699999995 0.253494031 0.613787 0.19583903349999998 0.23598243780000006 00097301019_API_2024.gz
60495.74138483453 0.1386029712959296 0.1386029712959296 -11.0343 0.07798069000000041 0.07854129999999948 1.59996 0.32111774300000007 0.3527958389999999 0.605373 0.24172808070000007 0.32017942879999994 00097301014_API_2024.gz
60524.076141723184 0.03808353495473663 0.03808353495473663 -10.3774 0.04488676000000069 0.04483673999999915 1.12944 0.18592095649999996 0.19603581799999992 0.659128 0.19082670190000006 0.22711004579999994 00030966134_API_2024.gz
60544.625366669716 0.13587188911934694 0.13587188911934694 -10.8517 0.06656947000000102 0.0670053899999985 1.54722 0.27763611199999993 0.298196412 0.669686 0.23047045389999998 0.28663951619999994 00097301030_API_2024.gz
60509.59776546099 0.0718259591905883 0.0718259591905883 -10.3707 0.0984197800000004 0.1005448599999994 1.6411 0.4303855379999999 0.4862770980000002 0.817593 0.3695855988 0.506462872 00016683005_API_2024.gz
