# t dt_minus dt_plus flux dflux_minus dflux_plus ind dind_minus dind_plus NH dNH_minus dNH_plus observ
56833.34005372951 0.17049425294174364 0.17049425294174364 -10.64589921 0.053320239999999686 0.0535105300000005 1.353077785 0.23733543200000007 0.25341763400000006 0.8874335802 0.2587473412 0.31552517280000014 00030966043_API_2014.gz
56794.59830246175 0.0011317673611834092 0.0011317673611834092 -10.64239217 0.13661351999999916 0.14421500000000087 2.89255513 0.9081341119999999 1.1569695370000002 1.766597327 0.9013668799 1.4670268490000002 00030966024_API_2014.gz
56824.58351859828 0.077060544560146 0.077060544560146 -10.66571291 0.058596140000000574 0.057328880000000026 1.543774431 0.24517507299999997 0.27080137400000015 0.6501571466 0.2145029435 0.28377382279999996 00030966039_API_2014.gz
56819.29290035193 0.04204156928592258 0.04204156928592258 -10.54093796 0.03543357999999941 0.03508548000000111 1.244116091 0.15188411899999998 0.16086252600000006 0.4118137132 0.1405410507 0.1674320875 00030966033_API_2014.gz
56767.48599644622 0.034271088078687034 0.034271088078687034 -10.49122665 0.07662647000000078 0.0775560999999989 1.795490457 0.3415245800000002 0.36892297399999974 0.8163716406 0.2863893029 0.35495392140000004 00080099001_API_2014.gz
56784.087515330946 0.03968759039347922 0.03968759039347922 -10.82609067 0.06089797000000097 0.061584729999999865 1.930529141 0.29858203299999997 0.3219153939999999 1.003527532 0.2850619778000001 0.343890241 00030966022_API_2014.gz
56845.2537773427 0.13523128270654491 0.13523128270654491 -10.86933667 0.05545323000000124 0.05538438999999862 1.225376809 0.21708884299999998 0.22865279900000002 0.521360488 0.18024497770000003 0.21752989430000003 00030966050_API_2014.gz
56826.25912022379 0.13618271032417262 0.13618271032417262 -10.61590071 0.08527952000000028 0.08134880000000067 1.332924972 0.30602786700000006 0.3473412519999999 0.4167547364 0.22560505079999998 0.31890277510000004 00030966041_API_2014.gz
56821.814609542686 0.09597346012790998 0.09597346012790998 -10.68699625 0.07052587999999993 0.06857527000000019 1.593657734 0.3054407859999999 0.3374120220000001 0.7414999701 0.2793719061 0.3646765579 00030966036_API_2014.gz
56832.14474511631 0.04285078395951401 0.04285078395951401 -10.66566648 0.07966227999999909 0.08067858999999977 1.485745546 0.35822216400000007 0.3926870470000001 1.186241518 0.40224680730000006 0.5128187119999998 00080748001_API_2014.gz
56799.43420227899 0.03956371698873463 0.03956371698873463 -10.28660926 0.028321949999998708 0.02812576 1.602953773 0.12425805500000009 0.12955887099999996 0.6176631839 0.10863406659999997 0.12086301440000002 00030966026_API_2014.gz
56825.71896409067 0.00202412286773324 0.00202412286773324 -10.76303433 0.13934028000000076 0.13385023999999923 1.676340739 0.4868356060000001 0.5512422199999998 0.2446774229 0.19946921271 0.2751297231 00030966040_API_2014.gz
56835.41299159884 0.238540406992521 0.238540406992521 -10.70281505 0.058909809999999396 0.05901073999999973 1.331249305 0.2642493240000001 0.28772871200000005 0.874181588 0.29278154889999997 0.37352753799999994 00030966047_API_2014.gz
56796.84436176916 0.03562855995363659 0.03562855995363659 -10.36595858 0.05041432000000157 0.05062295999999833 1.746724087 0.23939869800000002 0.25479702800000004 1.063398502 0.2507670993000001 0.29244502299999997 00030966025_API_2014.gz
56844.75814387465 0.10520246789169808 0.10520246789169808 -10.84389408 0.05528134000000051 0.05556342000000036 1.478956539 0.247651458 0.26346479300000003 0.916856851 0.26155103060000007 0.31376676400000003 00030966049_API_2014.gz
56834.51155496162 0.4684361462974576 0.4684361462974576 -10.72481819 0.07296192999999995 0.07360985000000042 1.650310722 0.3361759449999999 0.36431343400000005 0.9953413319 0.3453382638 0.43230129510000004 00030966044_API_2014.gz
56774.95624016393 0.16472016597270137 0.16472016597270137 -10.74329756 0.04410303999999954 0.0444424699999999 1.839830482 0.20609795600000003 0.21560020800000013 0.9476677478 0.19218320729999994 0.2171263322000001 00030966019_API_2014.gz
56786.15413798043 0.10224758372883554 0.10224758372883554 -10.89384381 0.08536121999999935 0.08671939999999978 1.860173102 0.37951075300000015 0.4182467599999997 0.7222356895 0.28704049890000005 0.37579334349999993 00030966023_API_2014.gz
56846.588045536504 0.0725037035887578 0.0725037035887578 -10.84536815 0.05115727999999997 0.051073480000001226 1.243934356 0.209377594 0.22636286599999988 0.5846142926 0.18927233909999996 0.2415653014 00030966051_API_2014.gz
56810.92472774197 0.059417886061386926 0.059417886061386926 -10.58831253 0.06324782000000084 0.061205149999999264 1.278530506 0.23036423299999997 0.25031695099999984 0.3596526004 0.16435713280000003 0.214684938 00030966029_API_2014.gz
56802.495815667935 0.04044802051451471 0.04044802051451471 -10.39771185 0.03139907999999991 0.03142760999999972 1.558186811 0.13191878499999987 0.13759755400000007 0.4912170696 0.10047005170000001 0.11557669770000001 00030966027_API_2014.gz
56783.89343485919 0.037268594096725186 0.037268594096725186 -10.84509865 0.07646688999999895 0.07784504000000148 2.174801491 0.3926619720000002 0.43101176699999977 1.140678184 0.3624679822 0.4506964010000001 00030966021_API_2014.gz
56840.44576724946 0.0718345690973931 0.0718345690973931 -10.69188109 0.05470177999999848 0.0551575100000008 1.549465452 0.2588847409999999 0.27662285600000014 1.042150806 0.291158657 0.34947513899999993 00030966048_API_2014.gz
56781.959710866475 0.10221821041639756 0.10221821041639756 -10.85543366 0.05012209000000034 0.05070132999999899 2.096375585 0.2619562430000002 0.28097984500000006 1.121999447 0.25779726030000005 0.3044924629999999 00030966020_API_2014.gz
56767.173811116896 0.1707561338444551 0.1707561338444551 -10.6045957 0.07024121999999977 0.07134093000000163 1.865957933 0.35771358100000006 0.3852093940000001 1.245724731 0.4014241166999999 0.4851788570000002 00030966018_API_2014.gz
56811.06228558919 0.056596146809903006 0.056596146809903006 -10.60432142 0.07655399999999979 0.07339202 1.656501656 0.29434586400000007 0.33368806299999987 0.5071593976 0.20334048199999993 0.28037277160000007 00030966030_API_2014.gz
56820.460874966906 0.00593037781616052 0.00593037781616052 -10.64810529 0.08357561000000047 0.07914161999999969 1.756613815 0.3843656819999999 0.431609986 0.9077217818 0.3851614072999999 0.4743591722000001 00030966035_API_2014.gz
56822.814328786626 0.0962620788315932 0.0962620788315932 -10.67964185 0.08018870000000078 0.07830607999999906 1.303692159 0.2799256619999999 0.3141764570000001 0.3113976499 0.17400217040000002 0.2661583962 00030966037_API_2014.gz
56805.69281450722 0.04205566133096538 0.04205566133096538 -10.43774776 0.0350230499999995 0.0343104400000005 1.349369514 0.141526802 0.14895809400000015 0.4768765747 0.11990799600000002 0.14020884639999998 00030966028_API_2014.gz
56823.28590158591 0.02743154429865104 0.02743154429865104 -10.5477422 0.08815247999999976 0.08360331000000087 1.080859217 0.3342379123 0.3902120659999999 0.4122449642 0.282279667 0.43949186379999994 00030966038_API_2014.gz
